Horas_Estudio,Asistencia,Involucramiento_Padres,Acceso_a_Recursos,Actividades_Extracurriculares,Horas_Sueño,Puntajes_Anteriores,Nivel_Motivacion,Acceso_a_Internet,Sesiones_Tutorias,Ingreso_Familiar,Calidad_Maestro,Tipo_Escuela,Influencias_Compañeros,Actividad_Fisica,Discapacidad_de_Aprendizaje,Nivel_Educacion_Padres,Distancia_Hogar,Genero,Puntaje_Examen
25.0,96.0,Media,Alta,No,8.0,88.0,Media,Si,0.0,Baja,Media,Privada,Neutral,1.0,No,Preparatoria,Cerca,Masculino,71.0
14.0,100.0,Media,Media,Si,4.0,100.0,Media,Si,3.0,Baja,Media,Publica,Neutral,3.0,No,Posgrado,Moderado,Femenino,71.0
20.0,0,Media,Media,No,7.0,78.0,Alta,Si,0.0,Media,Alta,Publica,Positivo,4.0,Si,Posgrado,Lejos,Masculino,69.0
16.0,99.0,Media,Alta,Si,7.0,60.0,Media,Si,2.0,Baja,Alta,Privada,Neutral,3.0,No,Posgrado,Desconocido,Masculino,71.0
24.0,91.0,Baja,Media,Si,8.0,52.0,Media,Si,1.0,Baja,Media,Publica,Neutral,5.0,No,Preparatoria,Cerca,Masculino,68.0
20.0,99.0,Baja,Media,Si,7.0,97.0,Media,Si,2.0,Baja,Media,Publica,Neutral,0.0,No,Preparatoria,Cerca,Masculino,70.0
24.0,88.0,Media,Alta,Si,8.0,74.0,Media,Si,0.0,Baja,Alta,Privada,Neutral,3.0,No,Posgrado,invalid,Masculino,71.0
27.0,63.0,Media,Media,Si,6.0,86.0,Media,Si,1.0,Media,Desconocido,Publica,Positivo,4.0,No,Posgrado,Cerca,Femenino,0.0
24.0,76.0,Baja,Alta,No,8.0,83.0,Media,Si,1.0,Alta,Media,Desconocido,Positivo,4.0,No,Preparatoria,Desconocido,Femenino,69.0
22.0,86.0,Media,Media,Si,9.0,95.0,Media,Si,4.0,Media,Baja,Privada,Positivo,2.0,No,Desconocido,Cerca,Masculino,71.0
14.0,74.0,Alta,Media,No,5.0,63.0,Baja,No,2.0,Baja,Alta,Privada,Positivo,3.0,No,Universidad,Lejos,Femenino,63.0
20.0,0,Baja,Media,No,5.0,72.0,Media,Si,4.0,Media,Media,Publica,Positivo,4.0,No,Posgrado,Moderado,Masculino,66.0
17.0,83.0,Media,Media,No,8.0,96.0,Media,Si,1.0,Baja,Media,Publica,Positivo,3.0,No,Universidad,Moderado,Masculino,67.0
18.0,97.0,Alta,Baja,Si,7.0,79.0,Media,Si,3.0,Alta,Media,Privada,Positivo,3.0,No,Preparatoria,Lejos,Masculino,71.0
18.0,61.0,Baja,Baja,No,9.0,54.0,Desconocido,Si,0.0,Media,Media,Publica,Neutral,2.0,No,Universidad,Cerca,Femenino,59.0
14.0,91.0,Alta,Media,Si,7.0,60.0,Media,Si,0.0,Alta,Media,Publica,Neutral,2.0,No,Preparatoria,Cerca,Masculino,67.0
8.0,89.0,Alta,Alta,No,8.0,62.0,Media,Si,2.0,Media,Media,Publica,Positivo,4.0,Si,Preparatoria,Moderado,Masculino,0.0
16.0,99.0,Baja,Alta,Si,6.0,100.0,Alta,Si,1.0,Alta,Alta,Publica,Positivo,0,No,Preparatoria,Lejos,Femenino,72.0
21.0,97.0,Alta,Alta,No,8.0,61.0,Baja,Si,0.0,Baja,Alta,Publica,Neutral,3.0,Si,Posgrado,Cerca,Femenino,70.0
12.0,90.0,Media,Media,Si,8.0,93.0,Baja,Si,3.0,Alta,Media,Publica,Neutral,3.0,No,Preparatoria,Cerca,Femenino,68.0
20.0,81.0,Baja,Media,No,6.0,54.0,Baja,Si,0.0,Baja,Baja,Publica,Positivo,2.0,No,Universidad,Moderado,Femenino,63.0
31.0,68.0,Media,Media,No,9.0,59.0,Media,Si,3.0,Alta,Alta,Publica,Neutral,2.0,No,Posgrado,Desconocido,Femenino,69.0
26.0,0,Baja,Media,No,4.0,94.0,Baja,Si,0.0,Baja,Baja,Privada,Positivo,3.0,No,Preparatoria,Cerca,Masculino,67.0
30.0,91.0,Media,Alta,Si,7.0,95.0,Baja,Si,1.0,Media,Alta,Publica,Positivo,3.0,No,Universidad,Cerca,Femenino,75.0
22.0,96.0,Baja,Baja,Si,5.0,59.0,Media,Si,0.0,Media,Alta,Privada,Positivo,2.0,No,Preparatoria,Lejos,Femenino,67.0
27.0,92.0,Alta,Alta,Si,5.0,61.0,Media,Si,0.0,Media,Alta,Privada,Desconocido,3.0,No,Posgrado,Cerca,Masculino,74.0
16.0,68.0,Media,Alta,Si,8.0,77.0,Media,Si,1.0,Media,Alta,Publica,Positivo,4.0,No,Posgrado,Moderado,Desconocido,66.0
16.0,84.0,Media,Alta,Si,5.0,53.0,Media,No,2.0,Baja,Desconocido,Publica,Neutral,1.0,No,Preparatoria,Cerca,Masculino,65.0
4.0,73.0,Baja,Media,Desconocido,5.0,97.0,Alta,Si,1.0,Desconocido,Alta,Publica,Negativa,1.0,No,Desconocido,Cerca,Masculino,60.0
27.0,60.0,Desconocido,Alta,No,0.0,68.0,Alta,Si,1.0,Media,Media,Privada,Negativa,4.0,Si,Preparatoria,Lejos,Femenino,63.0
29.0,68.0,Baja,Alta,Si,5.0,74.0,Baja,Si,3.0,Alta,Alta,Publica,Neutral,2.0,Si,Posgrado,Cerca,Masculino,69.0
17.0,65.0,Alta,Alta,No,9.0,55.0,Media,Si,1.0,Media,Desconocido,Publica,Positivo,2.0,No,Preparatoria,Cerca,Masculino,64.0
18.0,94.0,Baja,Media,Si,8.0,52.0,Media,Si,1.0,Media,Media,Privada,Positivo,4.0,No,Universidad,Cerca,Femenino,0.0
15.0,70.0,Media,Media,No,6.0,73.0,Baja,Si,2.0,Media,Baja,Publica,Positivo,4.0,No,Desconocido,Moderado,Masculino,63.0
0,71.0,Media,Media,Si,8.0,56.0,Baja,Si,0.0,Media,Alta,Publica,Neutral,2.0,No,Posgrado,Cerca,Masculino,65.0
27.0,98.0,Media,Desconocido,No,4.0,82.0,Media,Si,0.0,Alta,Media,Publica,Positivo,3.0,No,Preparatoria,Cerca,Femenino,74.0
10.0,75.0,Media,Alta,Desconocido,8.0,90.0,Media,Desconocido,2.0,Baja,Media,Publica,Positivo,2.0,No,Desconocido,Moderado,Masculino,65.0
22.0,60.0,Media,Media,Si,5.0,52.0,Media,Si,0.0,Baja,Media,Desconocido,Negativa,2.0,No,Preparatoria,Cerca,Femenino,61.0
18.0,71.0,Media,Alta,Si,6.0,81.0,Media,Si,1.0,Baja,Alta,Publica,Positivo,3.0,No,Preparatoria,Cerca,Masculino,66.0
21.0,65.0,Media,Alta,Si,6.0,91.0,Alta,Si,1.0,Media,Alta,Publica,Positivo,3.0,No,Preparatoria,Moderado,Masculino,67.0
23.0,64.0,Alta,Media,Si,9.0,72.0,Media,Si,0.0,Baja,Alta,Publica,Positivo,3.0,No,Universidad,Cerca,Masculino,66.0
19.0,63.0,Alta,Media,No,6.0,98.0,Alta,Si,4.0,Alta,Media,Privada,Positivo,2.0,No,Desconocido,Cerca,Masculino,69.0
19.0,0,Media,Media,Si,7.0,56.0,Baja,Si,2.0,Baja,Media,Publica,Neutral,3.0,No,Preparatoria,Moderado,Femenino,65.0
19.0,68.0,Desconocido,Alta,No,6.0,66.0,Media,Si,2.0,Media,Media,Desconocido,Neutral,3.0,No,Preparatoria,Lejos,Desconocido,65.0
26.0,74.0,Alta,Media,No,6.0,62.0,Media,Si,0.0,Baja,Media,Privada,Neutral,3.0,No,Preparatoria,Cerca,Femenino,66.0
23.0,94.0,Media,Alta,No,5.0,100.0,Baja,Si,2.0,Media,Alta,Publica,Neutral,2.0,No,Posgrado,Cerca,Masculino,73.0
21.0,77.0,Desconocido,Media,Si,7.0,65.0,Media,Si,2.0,Baja,Alta,Desconocido,Negativa,2.0,No,Preparatoria,Moderado,Femenino,64.0
12.0,97.0,Media,Baja,Si,7.0,69.0,Baja,Desconocido,0.0,Desconocido,Alta,Publica,Positivo,5.0,No,Preparatoria,Cerca,Desconocido,67.0
18.0,80.0,Media,Baja,Si,8.0,92.0,Alta,Si,0.0,Media,Alta,Privada,Positivo,1.0,No,Universidad,Cerca,Masculino,67.0
25.0,76.0,Media,Baja,Si,7.0,96.0,Media,Si,3.0,Media,Media,Publica,Positivo,4.0,Si,Preparatoria,Cerca,Femenino,68.0
20.0,90.0,Media,Baja,Si,0.0,97.0,Media,Si,2.0,Alta,Alta,Publica,Positivo,3.0,No,Universidad,Moderado,Masculino,71.0
24.0,63.0,Media,Desconocido,Si,8.0,78.0,Media,Si,0.0,Desconocido,Alta,Privada,Negativa,3.0,No,Preparatoria,Cerca,Masculino,64.0
31.0,64.0,Media,Media,Si,6.0,83.0,Media,Si,1.0,Media,Media,Publica,Positivo,2.0,No,Preparatoria,Moderado,Femenino,67.0
26.0,86.0,Desconocido,Baja,No,5.0,67.0,Media,Si,2.0,Baja,Alta,Privada,Positivo,1.0,No,Preparatoria,Moderado,Femenino,68.0
21.0,79.0,Baja,Media,Si,8.0,80.0,Alta,Si,1.0,Baja,Alta,Privada,Negativa,3.0,No,Universidad,Cerca,Masculino,67.0
17.0,92.0,Baja,Media,Si,6.0,65.0,Alta,Si,3.0,Media,Alta,Publica,Positivo,2.0,Desconocido,Universidad,Cerca,Masculino,70.0
5.0,97.0,Media,Baja,Desconocido,7.0,87.0,Media,Si,2.0,Media,Media,Desconocido,Neutral,3.0,Si,Preparatoria,Lejos,Femenino,64.0
19.0,76.0,Media,Media,Si,6.0,0,Media,Si,0.0,Baja,Media,Publica,Neutral,4.0,Si,Preparatoria,Cerca,Femenino,63.0
18.0,84.0,Alta,Desconocido,No,6.0,94.0,Media,Si,3.0,Alta,Media,Publica,Neutral,4.0,No,Preparatoria,Cerca,Masculino,71.0
22.0,80.0,Baja,Baja,No,4.0,57.0,Baja,Si,1.0,Baja,Media,Publica,Neutral,3.0,No,Posgrado,Moderado,Masculino,64.0
19.0,99.0,Baja,Baja,No,8.0,79.0,Alta,Si,3.0,Media,Media,Privada,Positivo,4.0,No,Preparatoria,Cerca,Masculino,70.0
18.0,93.0,Media,Alta,No,4.0,0,Alta,Si,3.0,Baja,Media,Publica,Negativa,3.0,No,Universidad,Cerca,Femenino,0.0
9.0,96.0,Media,Alta,Si,9.0,63.0,Media,Si,1.0,Alta,Media,Privada,Neutral,1.0,No,Preparatoria,Cerca,Masculino,67.0
14.0,70.0,Media,Media,Si,9.0,51.0,Baja,Si,1.0,Baja,Alta,Publica,Negativa,4.0,No,Universidad,Cerca,Masculino,62.0
23.0,91.0,Media,Media,No,6.0,57.0,Baja,Si,2.0,Baja,Desconocido,Privada,Positivo,2.0,No,Preparatoria,Cerca,Masculino,69.0
30.0,71.0,Baja,Desconocido,No,9.0,98.0,Baja,Si,2.0,Alta,Media,Publica,Positivo,1.0,No,Desconocido,Moderado,Femenino,69.0
19.0,68.0,Baja,Alta,No,10.0,97.0,Baja,No,0.0,Baja,Media,Publica,Positivo,3.0,No,Universidad,Lejos,Femenino,62.0
22.0,98.0,Baja,Media,No,7.0,56.0,Alta,Si,1.0,Alta,Media,Privada,Neutral,1.0,No,Universidad,Cerca,Femenino,70.0
26.0,61.0,Media,Media,Si,8.0,69.0,Alta,Si,2.0,Media,Alta,Publica,Positivo,3.0,No,Preparatoria,Cerca,Masculino,66.0
15.0,99.0,Alta,Media,No,7.0,73.0,Baja,Si,1.0,Baja,Media,Publica,Positivo,3.0,No,Preparatoria,Cerca,Masculino,69.0
22.0,66.0,Media,Baja,Si,0.0,74.0,Media,Desconocido,0,Baja,Alta,Publica,Negativa,3.0,No,Posgrado,Cerca,Desconocido,65.0
16.0,93.0,Baja,Alta,Si,5.0,65.0,Baja,Si,0.0,Media,Media,Publica,Negativa,3.0,No,Preparatoria,Cerca,Femenino,66.0
25.0,0,Alta,Desconocido,Si,7.0,96.0,Baja,Desconocido,2.0,Baja,Media,Publica,Positivo,3.0,No,Preparatoria,Cerca,Femenino,69.0
21.0,74.0,Alta,Desconocido,Si,8.0,95.0,Baja,Si,1.0,Media,Media,Privada,Positivo,5.0,Si,Preparatoria,Lejos,Femenino,66.0
22.0,69.0,Baja,Alta,Si,8.0,51.0,Media,Si,1.0,Baja,Alta,Publica,Positivo,3.0,No,Preparatoria,Cerca,Femenino,0.0
15.0,83.0,Media,Baja,Si,7.0,83.0,Desconocido,Si,1.0,Alta,Media,Publica,Neutral,2.0,No,Posgrado,Cerca,Femenino,66.0
24.0,74.0,Baja,Desconocido,Si,9.0,54.0,Media,Si,1.0,Baja,Desconocido,Publica,Neutral,3.0,No,Desconocido,Cerca,Femenino,63.0
33.0,86.0,Baja,Media,Si,7.0,80.0,Media,Si,0.0,Baja,Alta,Publica,Neutral,3.0,No,Posgrado,Cerca,Femenino,72.0
14.0,61.0,Media,Media,Si,7.0,93.0,Baja,Si,3.0,Media,Alta,Publica,Desconocido,2.0,No,Preparatoria,Desconocido,Masculino,62.0
18.0,63.0,Alta,Alta,No,8.0,82.0,Media,Desconocido,1.0,Alta,Media,Privada,Negativa,1.0,No,Preparatoria,Cerca,Masculino,64.0
0,64.0,Media,Baja,Desconocido,7.0,73.0,Alta,Si,2.0,Desconocido,Media,Publica,Negativa,2.0,Si,Universidad,Lejos,Femenino,61.0
25.0,77.0,Alta,Media,Si,7.0,98.0,Baja,Si,0.0,Alta,Media,Publica,Positivo,2.0,No,Desconocido,Cerca,Masculino,70.0
17.0,93.0,Media,Media,No,6.0,87.0,Media,Si,0,Baja,Alta,Privada,Negativa,2.0,No,Preparatoria,Moderado,Femenino,67.0
3.0,96.0,Alta,Alta,Si,10.0,62.0,Media,Si,3.0,Baja,Media,Privada,Desconocido,4.0,No,Preparatoria,Lejos,Masculino,66.0
28.0,70.0,Media,Media,Si,6.0,69.0,Media,Si,2.0,Baja,Baja,Publica,Positivo,4.0,Si,Preparatoria,Cerca,Masculino,66.0
25.0,83.0,Baja,Media,Si,8.0,88.0,Baja,Desconocido,1.0,Media,Alta,invalid,Neutral,3.0,Si,Universidad,Cerca,Desconocido,68.0
10.0,91.0,Alta,Alta,Si,10.0,51.0,Media,Si,0.0,Baja,Media,Publica,Positivo,3.0,No,Posgrado,Moderado,Masculino,67.0
16.0,72.0,Media,Desconocido,No,5.0,53.0,Media,Si,1.0,Alta,Alta,Publica,Positivo,3.0,Desconocido,Universidad,Cerca,Masculino,65.0
29.0,76.0,Media,Alta,Si,8.0,93.0,Baja,No,0,Media,Alta,Publica,Positivo,4.0,No,Desconocido,Moderado,Masculino,70.0
29.0,81.0,Media,Media,Si,7.0,52.0,Media,No,1.0,Alta,Media,Publica,Neutral,4.0,No,Universidad,Cerca,Femenino,69.0
26.0,65.0,Media,Media,Si,10.0,84.0,Media,Si,1.0,Baja,Alta,Publica,Positivo,4.0,No,Posgrado,Cerca,Masculino,68.0
0,61.0,Media,Media,No,0.0,66.0,Media,Si,0.0,Alta,Media,Publica,Desconocido,1.0,No,Preparatoria,Cerca,Masculino,61.0
20.0,0,Media,Alta,Si,6.0,91.0,Baja,Si,0.0,Media,Alta,Publica,Desconocido,5.0,No,Preparatoria,Lejos,Masculino,65.0
19.0,85.0,Alta,Alta,No,7.0,0,Media,Si,3.0,Media,Media,Publica,Desconocido,2.0,No,Universidad,Cerca,Femenino,71.0
27.0,63.0,Media,Desconocido,No,6.0,0,Baja,Si,0.0,Media,Media,Privada,Negativa,3.0,No,Preparatoria,Cerca,Femenino,66.0
15.0,68.0,Media,Alta,No,6.0,55.0,Media,No,0.0,Alta,Media,Privada,Positivo,3.0,No,Preparatoria,Cerca,Femenino,62.0
15.0,74.0,Baja,Baja,No,10.0,71.0,Media,Si,0.0,Baja,Alta,Publica,Negativa,2.0,No,Posgrado,Cerca,Masculino,61.0
26.0,63.0,Alta,Alta,Si,7.0,79.0,Media,Si,1.0,Baja,Desconocido,Publica,Negativa,2.0,No,Preparatoria,Cerca,Masculino,67.0
20.0,68.0,Media,Alta,Si,6.0,96.0,Media,Si,0.0,Baja,Alta,Publica,Neutral,3.0,No,Preparatoria,Cerca,Femenino,66.0
28.0,96.0,Baja,Alta,No,6.0,63.0,Alta,No,1.0,Alta,Media,Publica,Positivo,2.0,No,Preparatoria,Moderado,Femenino,71.0
16.0,61.0,Media,Alta,Si,8.0,54.0,Alta,Si,0.0,Baja,Alta,Privada,Positivo,3.0,No,Universidad,Moderado,Masculino,62.0
20.0,86.0,Media,Media,Si,8.0,60.0,Baja,Si,1.0,Alta,Media,Publica,Neutral,3.0,Si,Posgrado,Cerca,Masculino,67.0
14.0,75.0,Media,Media,Si,6.0,0,Media,Si,0.0,Baja,Alta,Publica,Neutral,2.0,No,Preparatoria,Cerca,Masculino,64.0
20.0,87.0,Media,Baja,No,5.0,84.0,Media,Si,2.0,Media,Media,Privada,Neutral,3.0,No,Preparatoria,Cerca,Masculino,68.0
11.0,84.0,Desconocido,Media,Si,7.0,85.0,Desconocido,Desconocido,3.0,Media,Media,Publica,Neutral,4.0,No,Universidad,Moderado,Femenino,67.0
17.0,69.0,Media,Media,Si,7.0,54.0,Alta,Si,1.0,Alta,Baja,Publica,Neutral,2.0,No,Preparatoria,Cerca,Masculino,63.0
11.0,94.0,Alta,Alta,No,6.0,88.0,Media,Si,2.0,Media,Media,Publica,Positivo,4.0,No,Preparatoria,Cerca,Masculino,70.0
24.0,80.0,Desconocido,Alta,Si,9.0,0,Media,Si,1.0,Baja,Baja,Publica,Negativa,1.0,No,Preparatoria,Cerca,Masculino,67.0
24.0,93.0,Media,Alta,Si,8.0,70.0,Baja,Si,1.0,Media,Alta,Privada,Neutral,3.0,No,Preparatoria,Moderado,Femenino,71.0
10.0,76.0,Media,Baja,Si,7.0,79.0,Baja,Si,3.0,Media,Media,Privada,Neutral,4.0,No,Preparatoria,Lejos,Femenino,62.0
28.0,99.0,Media,Media,Si,6.0,88.0,Media,Si,3.0,Baja,Media,Publica,Positivo,4.0,No,Preparatoria,Cerca,Femenino,75.0
35.0,91.0,Baja,Media,Si,10.0,63.0,Baja,Si,1.0,Media,Media,Publica,Desconocido,5.0,No,Preparatoria,Cerca,Masculino,72.0
20.0,99.0,Desconocido,Baja,Si,5.0,97.0,Baja,Si,4.0,Alta,Media,Publica,Neutral,3.0,No,Universidad,Desconocido,Femenino,73.0
0,81.0,Baja,Media,No,6.0,57.0,Alta,Si,3.0,Baja,Baja,Privada,Positivo,3.0,No,Preparatoria,Cerca,Masculino,64.0
37.0,79.0,Media,Alta,No,6.0,95.0,Alta,Si,1.0,Alta,Media,Publica,Negativa,1.0,No,Preparatoria,Cerca,Masculino,73.0
12.0,90.0,Media,Baja,Si,7.0,87.0,Baja,Si,2.0,Baja,Alta,Publica,Neutral,2.0,No,Posgrado,Lejos,Masculino,66.0
20.0,95.0,Baja,Baja,No,8.0,83.0,Alta,Si,1.0,Media,Media,Privada,Positivo,3.0,No,Preparatoria,Cerca,Femenino,69.0
21.0,99.0,Media,Media,Si,0.0,54.0,Alta,Si,0,Baja,Media,Publica,Neutral,4.0,No,Universidad,Moderado,Masculino,70.0
28.0,73.0,Media,Alta,Si,6.0,96.0,Media,Si,1.0,Media,Media,Publica,Negativa,0.0,No,Posgrado,Cerca,Femenino,0.0
0,92.0,Alta,Alta,No,8.0,65.0,Media,Si,0.0,Desconocido,Alta,Privada,Positivo,2.0,No,Preparatoria,Moderado,Masculino,71.0
17.0,68.0,Baja,Alta,Si,6.0,87.0,Alta,Si,0.0,Baja,Media,Privada,Positivo,4.0,Si,Universidad,Cerca,Masculino,64.0
14.0,82.0,Media,Alta,No,6.0,0,Baja,Si,7.0,Media,Alta,Privada,Negativa,4.0,No,Posgrado,Cerca,Masculino,71.0
18.0,67.0,Alta,Media,Desconocido,7.0,62.0,Alta,Si,1.0,Baja,Baja,Privada,Positivo,2.0,No,Preparatoria,Lejos,Masculino,63.0
14.0,74.0,Alta,Alta,Si,6.0,96.0,Baja,Si,2.0,Baja,Alta,Desconocido,Neutral,4.0,No,Universidad,Cerca,Masculino,68.0
20.0,97.0,Media,Media,No,7.0,81.0,Media,Si,3.0,Media,Alta,Publica,Neutral,3.0,Si,Desconocido,Desconocido,Masculino,71.0
17.0,66.0,Media,Media,Si,8.0,83.0,Media,Si,4.0,Media,Alta,Privada,Negativa,5.0,No,Preparatoria,Moderado,Masculino,65.0
11.0,0,Alta,Media,Si,7.0,96.0,Media,No,1.0,Baja,Media,Publica,Neutral,3.0,No,Preparatoria,Cerca,Masculino,66.0
28.0,84.0,Alta,Alta,Si,9.0,76.0,Alta,Si,0.0,Alta,Media,Privada,Negativa,3.0,No,Preparatoria,Cerca,Masculino,72.0
17.0,65.0,Alta,Alta,Si,8.0,72.0,Baja,Si,1.0,Baja,Media,Publica,Positivo,4.0,No,Universidad,Moderado,Masculino,65.0
12.0,73.0,Baja,Media,No,7.0,82.0,Media,No,1.0,Baja,Media,Publica,Positivo,3.0,No,Preparatoria,Lejos,Masculino,60.0
19.0,83.0,Baja,Media,No,7.0,78.0,Alta,No,2.0,Baja,Alta,Publica,Positivo,4.0,No,Posgrado,Moderado,Masculino,67.0
20.0,67.0,Desconocido,Alta,No,10.0,53.0,Alta,Si,1.0,Baja,Media,Privada,Desconocido,2.0,No,Posgrado,Cerca,Masculino,65.0
10.0,92.0,Alta,Baja,Si,6.0,59.0,Alta,Si,0.0,Baja,Media,Publica,Negativa,0,No,Desconocido,Moderado,Femenino,64.0
22.0,99.0,Desconocido,Alta,Si,7.0,51.0,Media,Si,2.0,Alta,Alta,Publica,Negativa,4.0,Si,Preparatoria,invalid,Desconocido,72.0
14.0,69.0,Alta,Media,No,6.0,55.0,Media,Si,3.0,Baja,Baja,Privada,Positivo,2.0,No,Preparatoria,Moderado,Masculino,62.0
30.0,67.0,Media,Media,Si,8.0,86.0,Media,Si,0.0,Baja,Media,Publica,Neutral,0,No,Preparatoria,Moderado,Femenino,0.0
23.0,78.0,Media,Media,Si,10.0,50.0,Media,Si,0,Media,Media,Privada,Positivo,3.0,Si,Posgrado,Cerca,Femenino,67.0
18.0,90.0,Media,Media,No,7.0,65.0,Baja,Si,4.0,Media,Media,Publica,Positivo,3.0,No,Universidad,Cerca,Desconocido,69.0
16.0,71.0,Alta,Alta,Si,7.0,72.0,Baja,Si,1.0,Desconocido,Baja,Privada,Neutral,4.0,No,Desconocido,Moderado,Femenino,65.0
19.0,61.0,Media,Alta,No,7.0,97.0,Desconocido,Si,0.0,Media,Alta,Publica,Negativa,3.0,Si,Universidad,Lejos,Masculino,62.0
24.0,82.0,Alta,Desconocido,Si,5.0,66.0,Media,Si,0.0,Media,Media,Privada,Neutral,3.0,No,Posgrado,Cerca,Masculino,69.0
20.0,98.0,Media,Alta,No,7.0,89.0,Media,Si,1.0,Alta,Media,Publica,Positivo,3.0,No,Universidad,Desconocido,Femenino,72.0
19.0,76.0,Baja,Alta,Si,10.0,70.0,Baja,Si,1.0,Baja,Media,Publica,Negativa,3.0,No,Universidad,Lejos,Femenino,63.0
20.0,77.0,Alta,Media,No,8.0,55.0,Baja,Si,1.0,Media,Media,Publica,Negativa,3.0,No,Universidad,Lejos,Femenino,64.0
16.0,99.0,Baja,Media,Si,9.0,55.0,Media,Si,1.0,Alta,Media,Publica,Neutral,3.0,Si,Universidad,Lejos,Femenino,67.0
18.0,88.0,Media,Media,No,9.0,72.0,Alta,Si,2.0,Alta,Alta,Publica,Neutral,4.0,No,Posgrado,Desconocido,Masculino,70.0
7.0,89.0,Alta,Baja,Si,6.0,53.0,Desconocido,Si,3.0,Desconocido,Alta,Privada,Desconocido,2.0,No,Preparatoria,Moderado,Masculino,64.0
26.0,83.0,Desconocido,Media,No,10.0,79.0,Media,Si,1.0,Alta,Media,Publica,Neutral,2.0,No,Preparatoria,Moderado,Femenino,69.0
22.0,99.0,Alta,Alta,No,4.0,75.0,Baja,Si,2.0,Media,Media,Privada,Negativa,4.0,No,Preparatoria,Cerca,Femenino,72.0
15.0,88.0,Media,Media,Si,7.0,85.0,Media,Si,4.0,Media,Media,Privada,Negativa,2.0,No,Posgrado,Cerca,Femenino,69.0
31.0,96.0,Alta,Media,Si,4.0,59.0,Media,Si,3.0,Desconocido,Media,Privada,Neutral,0,No,Preparatoria,Cerca,Femenino,75.0
21.0,88.0,Baja,Media,No,0.0,80.0,Baja,Si,1.0,Media,Media,Publica,Positivo,2.0,Si,Posgrado,Cerca,Masculino,67.0
14.0,89.0,Media,Media,Si,8.0,59.0,Alta,Si,1.0,Baja,Media,Privada,Neutral,3.0,No,Universidad,Cerca,Masculino,67.0
25.0,72.0,Media,Media,No,6.0,86.0,Alta,Si,0.0,Media,Desconocido,Publica,Neutral,2.0,No,Preparatoria,Lejos,Femenino,66.0
22.0,72.0,Media,Baja,Si,9.0,65.0,Alta,Si,0.0,Media,Media,Publica,Neutral,3.0,No,Preparatoria,Moderado,Masculino,64.0
22.0,91.0,Media,Baja,No,4.0,81.0,Media,Si,2.0,Baja,Alta,Privada,Negativa,3.0,No,Preparatoria,Cerca,Masculino,68.0
17.0,72.0,Alta,Media,Si,7.0,94.0,Alta,Si,1.0,Baja,Media,Publica,Neutral,5.0,No,Preparatoria,Moderado,Masculino,66.0
23.0,0,Alta,Media,No,5.0,0,Media,Si,3.0,Baja,Media,Publica,Negativa,2.0,No,Posgrado,Cerca,Masculino,69.0
18.0,70.0,Desconocido,Baja,Si,7.0,60.0,Media,Si,1.0,Media,Alta,Publica,Positivo,3.0,No,Universidad,Cerca,Masculino,65.0
23.0,93.0,Media,Baja,Si,9.0,94.0,Desconocido,Si,2.0,Media,Baja,Privada,Negativa,3.0,No,Preparatoria,Moderado,Femenino,70.0
9.0,64.0,Media,Baja,Si,10.0,68.0,Baja,Si,0.0,Media,Media,Privada,Desconocido,3.0,No,Preparatoria,Cerca,Masculino,0.0
0,0,Media,Desconocido,No,0.0,87.0,Baja,Desconocido,2.0,Alta,Alta,Privada,Negativa,3.0,No,Universidad,Moderado,Masculino,69.0
30.0,84.0,Desconocido,Baja,Si,5.0,66.0,Baja,Si,0.0,Media,Baja,Publica,Positivo,2.0,No,Posgrado,Cerca,Femenino,70.0
15.0,67.0,Baja,Media,Si,5.0,65.0,Media,Si,4.0,Media,Media,Privada,Negativa,2.0,No,Universidad,Cerca,Masculino,63.0
16.0,82.0,Media,Media,No,7.0,82.0,Media,Si,1.0,Media,Baja,Publica,Neutral,3.0,No,Posgrado,Moderado,Femenino,66.0
17.0,71.0,Media,Media,Si,6.0,58.0,Media,Si,3.0,Media,Media,Privada,Positivo,0,Si,Preparatoria,Desconocido,Masculino,64.0
13.0,73.0,Media,Alta,No,8.0,93.0,Media,Si,invalid,Alta,Alta,Publica,Neutral,3.0,No,Posgrado,Desconocido,Femenino,65.0
7.0,74.0,Alta,Media,No,10.0,69.0,Alta,Si,1.0,Alta,Media,Publica,Positivo,4.0,No,Preparatoria,Desconocido,Masculino,64.0
19.0,63.0,Media,Baja,Si,6.0,51.0,Alta,Si,2.0,Media,Media,Publica,Neutral,4.0,No,Preparatoria,Cerca,Masculino,62.0
21.0,99.0,Alta,Media,Si,6.0,65.0,Baja,Si,1.0,Media,Media,Privada,Positivo,2.0,No,Universidad,Lejos,Desconocido,71.0
20.0,61.0,Media,Alta,No,5.0,89.0,Media,Si,1.0,Media,Media,Publica,Neutral,2.0,No,Posgrado,Lejos,Femenino,64.0
19.0,86.0,Alta,Alta,Si,7.0,0,Alta,Si,1.0,Media,Alta,Publica,Neutral,2.0,No,Preparatoria,Cerca,Masculino,72.0
20.0,75.0,Media,Media,No,7.0,78.0,Media,Si,0.0,Baja,Media,Publica,Negativa,2.0,No,Universidad,Cerca,Femenino,64.0
26.0,86.0,Media,Baja,Si,7.0,65.0,Media,Desconocido,2.0,Alta,Alta,Privada,Neutral,4.0,No,Posgrado,Moderado,Masculino,0.0
